date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:51	20244/20244	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:32%20GMT	https://demo.dashboardpack.com/hospital-html/index.html	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/index.html	(from )
17:40:52	243/243	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2001%20Jul%202024%2011:50:07%20GMT	https://demo.dashboardpack.com/robots.txt		(from )
17:40:52	2841/2841	---M--	200	added ('OK')	image/png	etag:%22632db8e6-b19%22	https://demo.dashboardpack.com/hospital-html/img/logo.png	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/img/logo.png	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:53	155851/155851	---MCZ	200	added ('OK')	text/css	etag:W/%22632db8db-260cb%22	https://demo.dashboardpack.com/hospital-html/css/bootstrap1.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/css/bootstrap1.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:53	13847/13847	---MCZ	200	added ('OK')	text/css	etag:W/%22632db92e-446c%22	https://demo.dashboardpack.com/hospital-html/vendors/themefy_icon/themify-icons.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/themefy_icon/themify-icons.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:53	19789/19789	---MCZ	200	added ('OK')	text/css	etag:W/%22632db920-4d4d%22	https://demo.dashboardpack.com/hospital-html/vendors/swiper_slider/css/swiper.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/swiper_slider/css/swiper.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:53	15197/15197	---MCZ	200	added ('OK')	text/css	etag:W/%22632db91f-3b5d%22	https://demo.dashboardpack.com/hospital-html/vendors/select2/css/select2.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/select2/css/select2.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:53	5211/5211	---MCZ	200	added ('OK')	text/css	etag:W/%22632db91c-1b6b%22	https://demo.dashboardpack.com/hospital-html/vendors/niceselect/css/nice-select.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/niceselect/css/nice-select.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:54	3261/3261	---MCZ	200	added ('OK')	text/css	etag:W/%22632db91e-1342%22	https://demo.dashboardpack.com/hospital-html/vendors/owl_carousel/css/owl.carousel.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/owl_carousel/css/owl.carousel.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:54	54081/54081	---MCZ	200	added ('OK')	text/css	etag:W/%22632db910-d341%22	https://demo.dashboardpack.com/hospital-html/vendors/gijgo/gijgo.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/gijgo/gijgo.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:54	55970/55970	---MCZ	200	added ('OK')	text/css	etag:W/%22632db914-daa2%22	https://demo.dashboardpack.com/hospital-html/vendors/font_awesome/css/all.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/font_awesome/css/all.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:54	1769/1769	---MCZ	200	added ('OK')	text/css	etag:W/%22632db921-921%22	https://demo.dashboardpack.com/hospital-html/vendors/tagsinput/tagsinput.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/tagsinput/tagsinput.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:55	14907/14907	---MCZ	200	added ('OK')	text/css	etag:W/%22632db910-3a3b%22	https://demo.dashboardpack.com/hospital-html/vendors/datatable/css/jquery.dataTables.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/datatable/css/jquery.dataTables.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:55	4858/4858	---MCZ	200	added ('OK')	text/css	etag:W/%22632db910-12fa%22	https://demo.dashboardpack.com/hospital-html/vendors/datatable/css/responsive.dataTables.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/datatable/css/responsive.dataTables.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:55	11290/11290	---MCZ	200	added ('OK')	text/css	etag:W/%22632db90f-2c1a%22	https://demo.dashboardpack.com/hospital-html/vendors/datatable/css/buttons.dataTables.min.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/datatable/css/buttons.dataTables.min.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:55	28358/28358	---MCZ	200	added ('OK')	text/css	etag:W/%22632db92c-85f0%22	https://demo.dashboardpack.com/hospital-html/vendors/text_editor/summernote-bs4.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/text_editor/summernote-bs4.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:55	426/426	---MCZ	200	added ('OK')	text/css	etag:W/%22632db91b-1b3%22	https://demo.dashboardpack.com/hospital-html/vendors/morris/morris.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/morris/morris.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:56	57594/57594	---MCZ	200	added ('OK')	text/css	etag:W/%22632db91b-114ee%22	https://demo.dashboardpack.com/hospital-html/vendors/material_icon/material-icons.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/vendors/material_icon/material-icons.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:56	1882/1882	---MCZ	200	added ('OK')	text/css	etag:W/%22632db8dc-bb3%22	https://demo.dashboardpack.com/hospital-html/css/metisMenu.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/css/metisMenu.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:56	102401/102401	---MCZ	200	added ('OK')	text/css	etag:W/%22632db8df-2fe61%22	https://demo.dashboardpack.com/hospital-html/css/style1.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/css/style1.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:56	0/0	---M--	200	added ('OK')	text/css	etag:%22632db8dd-0%22	https://demo.dashboardpack.com/hospital-html/css/colors/default.css	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/css/colors/default.css	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:57	576/576	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db8eb-240%22	https://demo.dashboardpack.com/hospital-html/img/menu-icon/1.svg	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/img/menu-icon/1.svg	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:57	20132/20132	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:32%20GMT	https://demo.dashboardpack.com/hospital-html/index_2.html	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/index_2.html	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:57	1102/1102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22632db8eb-44e%22	https://demo.dashboardpack.com/hospital-html/img/menu-icon/2.svg	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/img/menu-icon/2.svg	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:58	8876/8876	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:36%20GMT	https://demo.dashboardpack.com/hospital-html/login.html	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/login.html	(from https://demo.dashboardpack.com/hospital-html/index.html)
17:40:58	9164/9164	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:43%20GMT	https://demo.dashboardpack.com/hospital-html/resister.html	C:/My%20Web%20Sites/Dashboard2/demo.dashboardpack.com/hospital-html/resister.html	(from https://demo.dashboardpack.com/hospital-html/index.html)
